Solar8000/HR,Solar8000/BT,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,Solar8000/RR,time_sec
69.0,,100.0,10.0,,267
56.0,,100.0,10.0,,268
56.0,,100.0,10.0,,269
56.0,,100.0,9.0,,270
51.0,,100.0,9.0,,271
62.0,,100.0,9.0,,272
61.0,,100.0,9.0,,273
70.0,,100.0,9.0,,274
76.0,,100.0,9.0,,275
76.0,,100.0,9.0,,276
76.0,,100.0,9.0,,277
76.0,,100.0,9.0,,278
76.0,,100.0,9.0,,279
76.0,,100.0,9.0,,280
75.0,,100.0,9.0,,281
75.0,,100.0,9.0,,282
75.0,,100.0,9.0,,283
75.0,,100.0,9.0,,284
76.0,,100.0,9.0,,285
76.0,,100.0,9.0,,286
77.0,,100.0,9.0,,287
77.0,,100.0,9.0,,288
77.0,,100.0,9.0,,289
76.0,,100.0,9.0,,290
76.0,,100.0,9.0,,291
76.0,,100.0,9.0,,292
76.0,,100.0,9.0,,293
76.0,,100.0,9.0,,294
75.0,,100.0,9.0,,295
75.0,,100.0,9.0,,296
75.0,,100.0,9.0,,297
75.0,,100.0,9.0,,298
75.0,,99.0,9.0,,299
75.0,,100.0,9.0,,300
75.0,,100.0,9.0,,301
75.0,,99.0,9.0,,302
75.0,,99.0,9.0,,303
75.0,,99.0,9.0,,304
75.0,,99.0,9.0,,305
74.0,,99.0,9.0,,306
74.0,,99.0,9.0,,307
74.0,,99.0,9.0,,308
74.0,,99.0,9.0,,309
74.0,,99.0,9.0,,310
74.0,,99.0,9.0,,311
74.0,,99.0,9.0,,312
74.0,,99.0,9.0,,313
74.0,,100.0,17.0,,314
75.0,,100.0,17.0,,315
74.0,,100.0,17.0,,316
73.0,,100.0,9.0,,317
73.0,,100.0,9.0,,318
73.0,,100.0,10.0,,319
73.0,,100.0,18.0,,320
73.0,,100.0,19.0,,321
73.0,,100.0,14.0,,322
73.0,,99.0,14.0,,323
73.0,,99.0,11.0,,324
73.0,,99.0,11.0,,325
73.0,,99.0,13.0,,326
72.0,,99.0,35.0,,327
73.0,,99.0,68.0,,328
73.0,,99.0,43.0,,329
73.0,,99.0,31.0,,330
73.0,,99.0,27.0,,331
73.0,,99.0,12.0,,332
73.0,,99.0,28.0,,333
74.0,,99.0,,,334
74.0,,99.0,,,335
74.0,,99.0,,,336
74.0,,99.0,,,337
74.0,,99.0,,,338
74.0,,99.0,,,339
74.0,,99.0,,,340
74.0,,99.0,,,341
73.0,,99.0,116.0,,342
73.0,,99.0,115.0,,343
73.0,,99.0,114.0,,344
73.0,,99.0,114.0,,345
73.0,,99.0,114.0,,346
73.0,,99.0,112.0,,347
73.0,,99.0,116.0,,348
72.0,,99.0,114.0,,349
73.0,,99.0,112.0,,350
73.0,,99.0,112.0,,351
73.0,,99.0,105.0,,352
73.0,,99.0,112.0,,353
72.0,,99.0,112.0,,354
72.0,,99.0,113.0,,355
72.0,,99.0,121.0,,356
73.0,,99.0,116.0,,357
73.0,,99.0,111.0,,358
73.0,,99.0,126.0,,359
73.0,,99.0,113.0,,360
73.0,,99.0,112.0,,361
73.0,,99.0,87.0,,362
72.0,,99.0,125.0,,363
72.0,,99.0,102.0,,364
71.0,,99.0,115.0,,365
71.0,,99.0,115.0,,366
71.0,,99.0,113.0,,367
71.0,,99.0,110.0,,368
71.0,,99.0,113.0,,369
71.0,,99.0,115.0,,370
71.0,,99.0,112.0,,371
71.0,,99.0,117.0,,372
71.0,,99.0,,,373
71.0,,99.0,,,374
71.0,,99.0,,,375
71.0,,99.0,,,376
72.0,,99.0,,,377
72.0,,99.0,,,378
72.0,,99.0,,,379
72.0,,99.0,,,380
72.0,,99.0,,,381
72.0,,99.0,,,382
72.0,,99.0,,,383
71.0,,99.0,105.0,,384
71.0,,99.0,96.0,,385
71.0,,99.0,117.0,,386
70.0,,99.0,99.0,,387
70.0,,99.0,104.0,,388
70.0,,99.0,128.0,,389
71.0,,99.0,165.0,,390
71.0,,99.0,176.0,,391
71.0,,99.0,,,392
70.0,,99.0,,,393
70.0,,99.0,,,394
70.0,,99.0,,,395
70.0,,99.0,,,396
70.0,,99.0,,,397
70.0,,99.0,,,398
70.0,,99.0,,,399
70.0,,99.0,,,400
70.0,,99.0,,,401
70.0,,99.0,,,402
69.0,,99.0,,,403
69.0,,99.0,,,404
69.0,,99.0,,,405
70.0,,99.0,,,406
70.0,,99.0,,,407
70.0,,99.0,,,408
70.0,,99.0,,,409
71.0,,99.0,,,410
70.0,,99.0,,,411
70.0,,99.0,,,412
70.0,,99.0,,,413
70.0,,99.0,,,414
71.0,,99.0,,,415
71.0,,99.0,,,416
71.0,,99.0,,,417
71.0,,99.0,,,418
71.0,,99.0,,,419
71.0,,99.0,104.0,,420
70.0,,99.0,104.0,,421
70.0,,99.0,95.0,,422
70.0,,99.0,101.0,,423
70.0,,99.0,105.0,,424
70.0,,99.0,104.0,,425
70.0,,99.0,104.0,,426
70.0,,99.0,104.0,,427
70.0,,99.0,106.0,,428
69.0,,99.0,108.0,,429
69.0,,99.0,111.0,,430
70.0,,99.0,109.0,,431
70.0,,99.0,109.0,,432
71.0,,99.0,109.0,,433
71.0,,99.0,108.0,,434
71.0,,99.0,107.0,,435
71.0,,99.0,107.0,,436
63.0,,99.0,107.0,,437
63.0,,99.0,107.0,,438
63.0,,99.0,108.0,,439
71.0,,99.0,107.0,,440
71.0,,99.0,108.0,,441
71.0,,99.0,108.0,,442
71.0,,99.0,111.0,,443
71.0,,99.0,114.0,,444
57.0,,99.0,115.0,,445
57.0,,99.0,112.0,,446
56.0,,99.0,112.0,,447
62.0,,99.0,113.0,,448
70.0,,99.0,112.0,,449
69.0,,99.0,114.0,,450
56.0,,99.0,115.0,,451
56.0,,99.0,112.0,,452
56.0,,99.0,112.0,,453
57.0,,99.0,114.0,,454
71.0,,99.0,106.0,,455
71.0,,99.0,95.0,,456
63.0,,99.0,112.0,,457
63.0,,100.0,111.0,,458
63.0,,99.0,110.0,,459
63.0,,99.0,102.0,,460
71.0,,99.0,107.0,,461
71.0,,99.0,107.0,,462
71.0,,99.0,108.0,,463
71.0,,99.0,106.0,,464
71.0,,99.0,107.0,,465
71.0,,99.0,108.0,,466
63.0,,99.0,105.0,,467
63.0,,99.0,104.0,,468
63.0,,99.0,106.0,,469
63.0,,99.0,103.0,,470
63.0,,99.0,103.0,,471
57.0,,99.0,105.0,,472
63.0,,99.0,103.0,,473
52.0,,99.0,103.0,,474
51.0,,99.0,104.0,,475
64.0,,99.0,104.0,,476
59.0,,99.0,105.0,,477
64.0,,99.0,106.0,,478
64.0,,99.0,104.0,,479
55.0,,99.0,103.0,,480
40.0,,99.0,105.0,,481
33.0,,99.0,103.0,,482
21.0,,99.0,103.0,,483
4.0,,99.0,104.0,,484
4.0,,99.0,102.0,,485
54.0,,99.0,102.0,,486
54.0,,99.0,104.0,,487
70.0,,99.0,102.0,,488
54.0,,99.0,104.0,,489
54.0,,99.0,106.0,,490
71.0,,99.0,98.0,,491
70.0,,99.0,100.0,,492
70.0,,99.0,103.0,,493
70.0,,99.0,98.0,,494
70.0,,99.0,98.0,,495
70.0,,99.0,103.0,,496
58.0,,99.0,102.0,,497
0.0,,99.0,102.0,,498
0.0,,99.0,104.0,,499
68.0,,99.0,103.0,,500
24.0,,99.0,103.0,,501
0.0,,99.0,105.0,,502
0.0,,99.0,103.0,,503
60.0,,99.0,102.0,,504
60.0,,99.0,104.0,,505
71.0,,99.0,102.0,,506
70.0,,99.0,102.0,,507
62.0,,99.0,106.0,,508
58.0,,99.0,105.0,,509
13.0,,99.0,108.0,,510
0.0,,99.0,112.0,,511
0.0,,99.0,111.0,,512
0.0,,99.0,109.0,,513
0.0,,99.0,109.0,,514
0.0,,99.0,107.0,,515
0.0,,99.0,107.0,,516
0.0,,99.0,108.0,,517
0.0,,99.0,105.0,,518
60.0,,99.0,104.0,,519
60.0,,99.0,106.0,,520
68.0,,99.0,104.0,,521
68.0,,99.0,104.0,,522
68.0,,99.0,109.0,,523
61.0,,99.0,109.0,,524
51.0,,99.0,108.0,,525
51.0,,99.0,109.0,,526
50.0,,99.0,108.0,,527
0.0,,99.0,108.0,,528
0.0,,99.0,112.0,,529
0.0,,99.0,110.0,,530
0.0,,99.0,112.0,,531
0.0,,99.0,114.0,,532
0.0,,99.0,112.0,,533
0.0,,99.0,111.0,,534
0.0,,99.0,111.0,,535
0.0,,99.0,107.0,,536
0.0,,99.0,106.0,,537
0.0,,99.0,109.0,,538
0.0,,99.0,107.0,,539
0.0,,99.0,106.0,,540
0.0,,99.0,108.0,,541
0.0,,99.0,105.0,,542
52.0,,99.0,105.0,,543
46.0,,99.0,106.0,,544
46.0,,99.0,105.0,,545
42.0,,99.0,104.0,,546
42.0,,99.0,105.0,,547
62.0,,99.0,103.0,,548
56.0,,99.0,103.0,,549
56.0,,99.0,105.0,,550
47.0,,99.0,103.0,,551
45.0,,99.0,102.0,,552
45.0,,99.0,105.0,,553
45.0,,99.0,104.0,,554
34.0,,99.0,103.0,,555
22.0,,99.0,107.0,,556
22.0,,99.0,103.0,,557
45.0,,99.0,104.0,,558
24.0,,99.0,110.0,,559
22.0,,99.0,111.0,,560
0.0,,99.0,112.0,,561
0.0,,99.0,112.0,,562
0.0,,99.0,109.0,,563
0.0,,99.0,107.0,,564
0.0,,99.0,108.0,,565
0.0,,99.0,107.0,,566
0.0,,99.0,106.0,,567
0.0,,99.0,108.0,,568
0.0,,99.0,109.0,,569
0.0,,99.0,110.0,,570
50.0,,99.0,100.0,,571
46.0,,99.0,,,572
55.0,,99.0,,,573
60.0,,99.0,,,574
61.0,,99.0,,,575
68.0,,99.0,,,576
68.0,,99.0,,,577
54.0,,99.0,,,578
15.0,,99.0,,,579
0.0,,99.0,,,580
0.0,,99.0,,,581
0.0,,99.0,,,582
0.0,,99.0,,,583
0.0,,100.0,292.0,,584
0.0,,100.0,299.0,,585
0.0,,100.0,299.0,,586
0.0,,100.0,71.0,,587
0.0,,100.0,106.0,,588
0.0,,100.0,106.0,,589
0.0,,100.0,105.0,,590
0.0,,99.0,105.0,,591
0.0,,99.0,107.0,,592
0.0,,99.0,105.0,,593
0.0,,99.0,105.0,,594
0.0,,99.0,106.0,,595
0.0,,99.0,105.0,,596
0.0,,99.0,104.0,,597
0.0,,99.0,106.0,,598
0.0,,99.0,108.0,,599
0.0,,99.0,107.0,,600
0.0,,99.0,112.0,,601
0.0,,99.0,108.0,,602
9.0,,99.0,105.0,,603
0.0,,99.0,106.0,,604
56.0,,99.0,104.0,,605
56.0,,99.0,102.0,,606
62.0,,99.0,103.0,,607
55.0,,99.0,101.0,,608
48.0,,99.0,101.0,,609
41.0,,99.0,102.0,,610
55.0,,99.0,101.0,,611
55.0,,99.0,101.0,,612
50.0,,99.0,104.0,,613
53.0,,99.0,104.0,,614
29.0,,99.0,104.0,,615
29.0,,99.0,105.0,,616
55.0,,99.0,103.0,,617
47.0,,99.0,106.0,,618
20.0,,99.0,109.0,,619
15.0,,99.0,108.0,,620
0.0,,99.0,106.0,,621
0.0,,99.0,106.0,,622
0.0,,99.0,104.0,,623
0.0,,99.0,103.0,,624
0.0,,99.0,104.0,,625
0.0,,99.0,102.0,,626
67.0,,99.0,102.0,,627
67.0,,99.0,104.0,,628
60.0,,99.0,102.0,,629
60.0,,99.0,101.0,,630
60.0,,99.0,103.0,,631
54.0,,99.0,101.0,,632
60.0,,99.0,101.0,,633
60.0,,99.0,103.0,,634
54.0,,99.0,101.0,,635
60.0,,99.0,101.0,,636
60.0,,99.0,102.0,,637
68.0,,99.0,100.0,,638
67.0,,99.0,100.0,,639
68.0,,99.0,101.0,,640
68.0,,99.0,100.0,,641
68.0,,99.0,99.0,,642
67.0,,99.0,101.0,,643
67.0,,99.0,100.0,,644
67.0,,99.0,99.0,,645
67.0,,99.0,101.0,,646
60.0,,99.0,99.0,,647
44.0,,99.0,99.0,,648
44.0,,99.0,100.0,,649
60.0,,99.0,99.0,,650
60.0,,99.0,98.0,,651
60.0,,99.0,100.0,,652
60.0,,99.0,99.0,,653
60.0,,99.0,99.0,,654
60.0,,99.0,100.0,,655
54.0,,99.0,98.0,,656
60.0,,99.0,97.0,,657
54.0,,99.0,99.0,,658
54.0,,99.0,97.0,,659
59.0,,99.0,97.0,,660
59.0,,99.0,100.0,,661
66.0,,99.0,100.0,,662
66.0,,99.0,103.0,,663
67.0,,99.0,105.0,,664
59.0,,99.0,103.0,,665
59.0,,99.0,102.0,,666
59.0,,99.0,104.0,,667
66.0,,99.0,102.0,,668
66.0,,99.0,101.0,,669
66.0,,99.0,102.0,,670
65.0,,99.0,100.0,,671
65.0,,99.0,98.0,,672
65.0,,99.0,95.0,,673
67.0,,99.0,94.0,,674
65.0,,99.0,96.0,,675
66.0,,99.0,100.0,,676
66.0,,99.0,95.0,,677
66.0,,99.0,97.0,,678
67.0,,99.0,100.0,,679
67.0,,99.0,100.0,,680
67.0,,99.0,100.0,,681
67.0,,99.0,101.0,,682
67.0,,99.0,98.0,,683
67.0,,99.0,97.0,,684
60.0,,99.0,99.0,,685
59.0,,99.0,97.0,,686
59.0,,99.0,97.0,,687
53.0,,99.0,98.0,,688
59.0,,99.0,96.0,,689
59.0,,99.0,96.0,,690
59.0,,99.0,98.0,,691
66.0,,99.0,96.0,,692
66.0,,99.0,96.0,,693
66.0,,99.0,97.0,,694
66.0,,99.0,95.0,,695
65.0,,99.0,95.0,,696
65.0,,99.0,96.0,,697
65.0,,99.0,95.0,,698
65.0,,99.0,94.0,,699
65.0,,99.0,97.0,,700
65.0,,99.0,95.0,,701
66.0,,99.0,96.0,,702
66.0,,99.0,98.0,,703
66.0,,99.0,96.0,,704
66.0,,98.0,96.0,,705
66.0,,99.0,96.0,,706
66.0,,99.0,94.0,,707
65.0,,99.0,94.0,,708
65.0,,99.0,95.0,,709
65.0,,99.0,93.0,,710
65.0,,98.0,94.0,,711
58.0,,99.0,98.0,,712
58.0,,99.0,97.0,,713
52.0,,99.0,96.0,,714
52.0,,99.0,97.0,,715
58.0,,99.0,95.0,,716
57.0,,99.0,96.0,,717
64.0,,99.0,101.0,,718
65.0,,99.0,102.0,,719
54.0,,99.0,102.0,,720
34.0,,99.0,105.0,,721
34.0,,99.0,107.0,,722
53.0,,99.0,110.0,,723
20.0,,99.0,113.0,,724
10.0,,99.0,112.0,,725
0.0,,99.0,111.0,,726
0.0,,99.0,113.0,,727
0.0,,99.0,114.0,,728
0.0,,99.0,114.0,,729
0.0,,99.0,116.0,,730
0.0,,99.0,116.0,,731
0.0,,99.0,117.0,,732
0.0,,99.0,117.0,,733
0.0,,99.0,113.0,,734
0.0,,99.0,111.0,,735
0.0,,99.0,110.0,,736
0.0,,99.0,108.0,,737
0.0,,99.0,107.0,,738
0.0,,99.0,108.0,,739
0.0,,99.0,106.0,,740
0.0,,99.0,106.0,,741
0.0,,99.0,110.0,,742
0.0,,99.0,112.0,,743
0.0,,99.0,113.0,,744
0.0,,99.0,113.0,,745
0.0,,99.0,108.0,,746
0.0,,99.0,108.0,,747
0.0,,99.0,110.0,,748
0.0,,99.0,118.0,,749
0.0,,99.0,113.0,,750
0.0,,99.0,111.0,,751
0.0,,99.0,115.0,,752
0.0,,98.0,107.0,,753
0.0,,98.0,108.0,,754
0.0,,98.0,109.0,,755
0.0,,98.0,109.0,,756
0.0,,98.0,110.0,,757
0.0,,98.0,95.0,,758
0.0,,98.0,110.0,,759
0.0,,98.0,144.0,,760
0.0,,99.0,120.0,,761
0.0,,99.0,126.0,,762
0.0,,99.0,136.0,,763
0.0,,99.0,120.0,,764
0.0,,99.0,118.0,,765
0.0,,99.0,119.0,,766
0.0,,99.0,117.0,,767
0.0,,98.0,116.0,,768
0.0,,98.0,115.0,,769
0.0,,98.0,112.0,,770
0.0,,98.0,110.0,,771
0.0,,98.0,110.0,,772
0.0,,98.0,106.0,,773
0.0,,98.0,105.0,,774
0.0,,98.0,104.0,,775
0.0,,98.0,102.0,,776
0.0,,98.0,102.0,,777
0.0,,98.0,103.0,,778
0.0,,98.0,102.0,,779
31.0,,98.0,103.0,,780
1.0,,98.0,105.0,,781
0.0,,98.0,104.0,,782
27.0,,97.0,104.0,,783
0.0,,97.0,106.0,,784
0.0,,97.0,104.0,,785
38.0,,97.0,106.0,,786
2.0,,97.0,108.0,,787
0.0,,97.0,105.0,,788
31.0,,97.0,104.0,,789
0.0,,97.0,105.0,,790
0.0,,97.0,104.0,,791
0.0,,97.0,108.0,,792
0.0,,97.0,110.0,,793
0.0,,97.0,108.0,,794
0.0,,97.0,111.0,,795
0.0,,97.0,113.0,,796
0.0,,97.0,113.0,,797
0.0,,97.0,113.0,,798
0.0,,97.0,111.0,,799
0.0,,97.0,106.0,,800
0.0,,97.0,105.0,,801
0.0,,97.0,106.0,,802
0.0,,97.0,103.0,,803
0.0,,97.0,102.0,,804
0.0,,97.0,102.0,,805
0.0,,97.0,99.0,,806
0.0,,97.0,99.0,,807
0.0,,97.0,100.0,,808
0.0,,97.0,98.0,,809
0.0,,97.0,100.0,,810
0.0,,97.0,101.0,,811
84.0,,97.0,98.0,,812
62.0,,97.0,97.0,,813
20.0,,97.0,99.0,,814
15.0,,97.0,97.0,,815
34.0,,96.0,97.0,,816
10.0,,96.0,99.0,,817
7.0,,96.0,98.0,,818
41.0,,96.0,98.0,,819
38.0,,96.0,99.0,,820
85.0,,96.0,96.0,,821
62.0,,96.0,97.0,,822
47.0,,96.0,98.0,,823
86.0,,96.0,96.0,,824
66.0,,96.0,96.0,,825
38.0,,96.0,98.0,,826
37.0,,96.0,96.0,,827
61.0,,96.0,96.0,,828
42.0,,96.0,99.0,,829
40.0,,96.0,97.0,,830
39.0,,96.0,98.0,,831
28.0,,96.0,99.0,,832
79.0,,96.0,97.0,,833
33.0,,96.0,98.0,,834
0.0,,96.0,99.0,,835
0.0,,96.0,98.0,,836
31.0,,96.0,99.0,,837
0.0,,96.0,101.0,,838
0.0,,96.0,99.0,,839
24.0,,96.0,99.0,,840
0.0,,96.0,101.0,,841
0.0,,96.0,99.0,,842
0.0,,96.0,99.0,,843
0.0,,96.0,101.0,,844
0.0,,96.0,100.0,,845
0.0,,95.0,100.0,,846
0.0,,96.0,102.0,,847
0.0,,96.0,100.0,,848
80.0,,95.0,107.0,,849
81.0,,96.0,109.0,,850
81.0,,96.0,106.0,,851
82.0,,95.0,105.0,,852
82.0,,95.0,107.0,,853
82.0,,95.0,108.0,,854
82.0,,95.0,110.0,,855
83.0,,95.0,115.0,,856
84.0,,96.0,112.0,,857
85.0,,96.0,110.0,,858
85.0,,95.0,108.0,,859
85.0,,95.0,104.0,,860
85.0,,95.0,107.0,,861
84.0,,95.0,107.0,,862
84.0,,95.0,105.0,,863
83.0,,95.0,106.0,,864
84.0,,95.0,106.0,,865
83.0,,95.0,104.0,,866
83.0,,95.0,103.0,,867
82.0,,95.0,103.0,,868
81.0,,95.0,102.0,,869
81.0,,95.0,102.0,,870
81.0,,95.0,103.0,,871
81.0,,95.0,101.0,,872
81.0,,95.0,101.0,,873
81.0,,95.0,103.0,,874
81.0,,95.0,103.0,,875
81.0,,95.0,102.0,,876
80.0,,95.0,104.0,,877
80.0,,95.0,102.0,,878
79.0,,95.0,102.0,,879
79.0,,95.0,103.0,,880
78.0,,95.0,102.0,,881
