Solar8000/HR,Solar8000/BT,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,Solar8000/RR,time_sec
,,,,,5810
,,,,,5811
70.0,,97.0,89.0,,5812
,,,,,5813
,,,,,5814
,,,,,5815
64.0,,97.0,88.0,,5816
,,,,,5817
,,,,,5818
,,,,,5819
63.0,,97.0,87.0,,5820
,,,,,5821
,,,,,5822
,,,,,5823
65.0,,97.0,90.0,,5824
,,,,,5825
,,,,,5826
,,,,,5827
65.0,,97.0,89.0,,5828
,,,,,5829
,,,,,5830
,,,,,5831
67.0,,97.0,92.0,,5832
,,,,,5833
,,,,,5834
,,,,,5835
68.0,,97.0,97.0,,5836
,,,,,5837
,,,,,5838
,,,,,5839
69.0,,97.0,97.0,,5840
,,,,,5841
,,,,,5842
,,,,,5843
66.0,,98.0,97.0,,5844
,,,,,5845
,,,,,5846
,,,,,5847
71.0,,98.0,93.0,,5848
,,,,,5849
,,,,,5850
,,,,,5851
74.0,,97.0,94.0,,5852
,,,,,5853
,,,,,5854
,,,,,5855
76.0,,97.0,98.0,,5856
,,,,,5857
,,,,,5858
,,,,,5859
74.0,,98.0,102.0,,5860
,,,,,5861
,,,,,5862
,,,,,5863
74.0,,97.0,103.0,,5864
,,,,,5865
,,,,,5866
,,,,,5867
71.0,,98.0,103.0,,5868
,,,,,5869
,,,,,5870
,,,,,5871
73.0,,98.0,104.0,,5872
,,,,,5873
,,,,,5874
,,,,,5875
74.0,,98.0,103.0,,5876
,,,,,5877
,,,,,5878
,,,,,5879
74.0,,98.0,103.0,,5880
,,,,,5881
,,,,,5882
,,,,,5883
74.0,,97.0,102.0,,5884
,,,,,5885
,,,,,5886
,,,,,5887
74.0,,97.0,102.0,,5888
,,,,,5889
,,,,,5890
,,,,,5891
74.0,,97.0,101.0,,5892
,,,,,5893
,,,,,5894
,,,,,5895
74.0,,97.0,107.0,,5896
,,,,,5897
,,,,,5898
,,,,,5899
74.0,,97.0,107.0,,5900
,,,,,5901
,,,,,5902
,,,,,5903
75.0,,97.0,108.0,,5904
,,,,,5905
,,,,,5906
,,,,,5907
75.0,,98.0,109.0,,5908
,,,,,5909
,,,,,5910
,,,,,5911
75.0,,98.0,106.0,,5912
,,,,,5913
,,,,,5914
,,,,,5915
74.0,,98.0,106.0,,5916
,,,,,5917
,,,,,5918
,,,,,5919
74.0,,98.0,108.0,,5920
,,,,,5921
,,,,,5922
,,,,,5923
73.0,,98.0,107.0,,5924
,,,,,5925
,,,,,5926
,,,,,5927
73.0,,98.0,108.0,,5928
,,,,,5929
,,,,,5930
,,,,,5931
73.0,,98.0,109.0,,5932
,,,,,5933
,,,,,5934
,,,,,5935
72.0,,97.0,103.0,,5936
,,,,,5937
,,,,,5938
,,,,,5939
75.0,,97.0,106.0,,5940
,,,,,5941
,,,,,5942
,,,,,5943
72.0,,97.0,109.0,,5944
,,,,,5945
,,,,,5946
,,,,,5947
72.0,,97.0,108.0,,5948
,,,,,5949
,,,,,5950
,,,,,5951
72.0,,97.0,108.0,,5952
,,,,,5953
,,,,,5954
,,,,,5955
71.0,,97.0,109.0,,5956
,,,,,5957
,,,,,5958
,,,,,5959
71.0,,97.0,107.0,,5960
,,,,,5961
,,,,,5962
,,,,,5963
71.0,,97.0,107.0,,5964
,,,,,5965
,,,,,5966
,,,,,5967
70.0,,97.0,108.0,,5968
,,,,,5969
,,,,,5970
,,,,,5971
70.0,,97.0,107.0,,5972
,,,,,5973
,,,,,5974
,,,,,5975
70.0,,97.0,107.0,,5976
,,,,,5977
,,,,,5978
,,,,,5979
70.0,,97.0,109.0,,5980
,,,,,5981
,,,,,5982
,,,,,5983
70.0,,98.0,107.0,,5984
,,,,,5985
,,,,,5986
,,,,,5987
70.0,,98.0,107.0,,5988
,,,,,5989
,,,,,5990
,,,,,5991
70.0,,98.0,108.0,,5992
,,,,,5993
,,,,,5994
,,,,,5995
70.0,,98.0,98.0,,5996
,,,,,5997
,,,,,5998
,,,,,5999
80.0,,98.0,104.0,,6000
,,,,,6001
,,,,,6002
,,,,,6003
81.0,,98.0,103.0,,6004
,,,,,6005
,,,,,6006
,,,,,6007
73.0,,98.0,106.0,,6008
,,,,,6009
,,,,,6010
,,,,,6011
72.0,,98.0,105.0,,6012
,,,,,6013
,,,,,6014
,,,,,6015
68.0,,98.0,102.0,,6016
,,,,,6017
,,,,,6018
,,,,,6019
74.0,,98.0,107.0,,6020
,,,,,6021
,,,,,6022
,,,,,6023
78.0,,98.0,107.0,,6024
,,,,,6025
,,,,,6026
,,,,,6027
76.0,,98.0,107.0,,6028
,,,,,6029
,,,,,6030
,,,,,6031
75.0,,98.0,83.0,,6032
,,,,,6033
,,,,,6034
,,,,,6035
81.0,,98.0,93.0,,6036
,,,,,6037
,,,,,6038
,,,,,6039
90.0,,98.0,98.0,,6040
,,,,,6041
,,,,,6042
,,,,,6043
95.0,,98.0,106.0,,6044
,,,,,6045
,,,,,6046
,,,,,6047
93.0,,98.0,106.0,,6048
,,,,,6049
,,,,,6050
,,,,,6051
95.0,,98.0,107.0,,6052
,,,,,6053
,,,,,6054
,,,,,6055
80.0,,98.0,106.0,,6056
,,,,,6057
,,,,,6058
,,,,,6059
70.0,,98.0,105.0,,6060
,,,,,6061
,,,,,6062
,,,,,6063
69.0,,98.0,106.0,,6064
,,,,,6065
,,,,,6066
,,,,,6067
69.0,,98.0,103.0,,6068
,,,,,6069
,,,,,6070
,,,,,6071
68.0,,98.0,92.0,,6072
,,,,,6073
,,,,,6074
,,,,,6075
85.0,,97.0,105.0,,6076
,,,,,6077
,,,,,6078
,,,,,6079
90.0,,97.0,107.0,,6080
,,,,,6081
,,,,,6082
,,,,,6083
91.0,,97.0,107.0,,6084
,,,,,6085
,,,,,6086
,,,,,6087
83.0,,97.0,108.0,,6088
,,,,,6089
,,,,,6090
,,,,,6091
69.0,,97.0,106.0,,6092
,,,,,6093
,,,,,6094
,,,,,6095
68.0,,97.0,105.0,,6096
,,,,,6097
,,,,,6098
,,,,,6099
67.0,,97.0,106.0,,6100
,,,,,6101
,,,,,6102
,,,,,6103
66.0,,97.0,105.0,,6104
,,,,,6105
,,,,,6106
,,,,,6107
66.0,,97.0,105.0,,6108
,,,,,6109
,,,,,6110
,,,,,6111
65.0,,97.0,107.0,,6112
,,,,,6113
,,,,,6114
,,,,,6115
65.0,,97.0,106.0,,6116
,,,,,6117
,,,,,6118
,,,,,6119
66.0,,97.0,105.0,,6120
,,,,,6121
,,,,,6122
,,,,,6123
66.0,,97.0,106.0,,6124
,,,,,6125
,,,,,6126
,,,,,6127
66.0,,97.0,104.0,,6128
,,,,,6129
,,,,,6130
,,,,,6131
66.0,,97.0,104.0,,6132
,,,,,6133
,,,,,6134
,,,,,6135
66.0,,97.0,104.0,,6136
,,,,,6137
,,,,,6138
,,,,,6139
66.0,,97.0,103.0,,6140
,,,,,6141
,,,,,6142
,,,,,6143
66.0,,97.0,103.0,,6144
,,,,,6145
,,,,,6146
,,,,,6147
66.0,,97.0,104.0,,6148
,,,,,6149
,,,,,6150
,,,,,6151
66.0,,97.0,103.0,,6152
,,,,,6153
,,,,,6154
,,,,,6155
66.0,,97.0,103.0,,6156
,,,,,6157
,,,,,6158
,,,,,6159
66.0,,97.0,103.0,,6160
,,,,,6161
,,,,,6162
,,,,,6163
66.0,,97.0,101.0,,6164
,,,,,6165
,,,,,6166
,,,,,6167
66.0,,97.0,101.0,,6168
,,,,,6169
,,,,,6170
,,,,,6171
65.0,,97.0,104.0,,6172
,,,,,6173
,,,,,6174
,,,,,6175
66.0,,97.0,103.0,,6176
,,,,,6177
,,,,,6178
,,,,,6179
66.0,,97.0,103.0,,6180
,,,,,6181
,,,,,6182
,,,,,6183
67.0,,97.0,104.0,,6184
,,,,,6185
,,,,,6186
,,,,,6187
67.0,,97.0,103.0,,6188
,,,,,6189
,,,,,6190
,,,,,6191
67.0,,97.0,103.0,,6192
,,,,,6193
,,,,,6194
,,,,,6195
68.0,,97.0,104.0,,6196
,,,,,6197
,,,,,6198
,,,,,6199
68.0,,97.0,103.0,,6200
,,,,,6201
,,,,,6202
,,,,,6203
67.0,,97.0,102.0,,6204
,,,,,6205
,,,,,6206
,,,,,6207
67.0,,97.0,103.0,,6208
,,,,,6209
,,,,,6210
,,,,,6211
66.0,,97.0,101.0,,6212
,,,,,6213
,,,,,6214
,,,,,6215
66.0,,97.0,99.0,,6216
,,,,,6217
,,,,,6218
,,,,,6219
66.0,,97.0,101.0,,6220
,,,,,6221
,,,,,6222
,,,,,6223
59.0,,97.0,99.0,,6224
,,,,,6225
,,,,,6226
,,,,,6227
59.0,,97.0,100.0,,6228
,,,,,6229
,,,,,6230
,,,,,6231
60.0,,97.0,102.0,,6232
,,,,,6233
,,,,,6234
,,,,,6235
60.0,,97.0,101.0,,6236
,,,,,6237
,,,,,6238
,,,,,6239
68.0,,97.0,101.0,,6240
,,,,,6241
,,,,,6242
,,,,,6243
68.0,,97.0,102.0,,6244
,,,,,6245
,,,,,6246
,,,,,6247
68.0,,97.0,100.0,,6248
,,,,,6249
,,,,,6250
,,,,,6251
68.0,,97.0,100.0,,6252
,,,,,6253
,,,,,6254
,,,,,6255
67.0,,97.0,101.0,,6256
,,,,,6257
,,,,,6258
,,,,,6259
67.0,,97.0,100.0,,6260
,,,,,6261
,,,,,6262
,,,,,6263
67.0,,97.0,100.0,,6264
,,,,,6265
,,,,,6266
,,,,,6267
67.0,,97.0,101.0,,6268
,,,,,6269
,,,,,6270
,,,,,6271
67.0,,97.0,99.0,,6272
,,,,,6273
,,,,,6274
,,,,,6275
68.0,,97.0,99.0,,6276
,,,,,6277
,,,,,6278
,,,,,6279
68.0,,97.0,100.0,,6280
,,,,,6281
,,,,,6282
,,,,,6283
68.0,,97.0,98.0,,6284
,,,,,6285
,,,,,6286
,,,,,6287
68.0,,97.0,98.0,,6288
,,,,,6289
,,,,,6290
,,,,,6291
67.0,,97.0,100.0,,6292
,,,,,6293
,,,,,6294
,,,,,6295
67.0,,97.0,99.0,,6296
,,,,,6297
,,,,,6298
,,,,,6299
67.0,,97.0,99.0,,6300
,,,,,6301
,,,,,6302
,,,,,6303
67.0,,97.0,101.0,,6304
,,,,,6305
,,,,,6306
,,,,,6307
67.0,,97.0,98.0,,6308
,,,,,6309
,,,,,6310
,,,,,6311
72.0,,97.0,86.0,,6312
,,,,,6313
,,,,,6314
,,,,,6315
93.0,,97.0,76.0,,6316
,,,,,6317
,,,,,6318
,,,,,6319
125.0,,97.0,93.0,,6320
,,,,,6321
,,,,,6322
,,,,,6323
115.0,,97.0,99.0,,6324
,,,,,6325
,,,,,6326
,,,,,6327
99.0,,97.0,101.0,,6328
,,,,,6329
,,,,,6330
,,,,,6331
83.0,,97.0,100.0,,6332
,,,,,6333
,,,,,6334
,,,,,6335
68.0,,97.0,100.0,,6336
,,,,,6337
,,,,,6338
,,,,,6339
69.0,,97.0,101.0,,6340
,,,,,6341
,,,,,6342
,,,,,6343
69.0,,97.0,100.0,,6344
,,,,,6345
,,,,,6346
,,,,,6347
68.0,,97.0,96.0,,6348
,,,,,6349
,,,,,6350
,,,,,6351
68.0,,97.0,99.0,,6352
,,,,,6353
,,,,,6354
,,,,,6355
68.0,,97.0,100.0,,6356
,,,,,6357
,,,,,6358
,,,,,6359
68.0,,97.0,100.0,,6360
,,,,,6361
,,,,,6362
,,,,,6363
68.0,,97.0,102.0,,6364
,,,,,6365
,,,,,6366
,,,,,6367
68.0,,97.0,100.0,,6368
,,,,,6369
,,,,,6370
,,,,,6371
68.0,,97.0,99.0,,6372
,,,,,6373
,,,,,6374
,,,,,6375
68.0,,97.0,101.0,,6376
,,,,,6377
,,,,,6378
,,,,,6379
68.0,,97.0,100.0,,6380
,,,,,6381
,,,,,6382
,,,,,6383
68.0,,97.0,100.0,,6384
,,,,,6385
,,,,,6386
,,,,,6387
68.0,,97.0,101.0,,6388
,,,,,6389
,,,,,6390
,,,,,6391
68.0,,97.0,100.0,,6392
,,,,,6393
,,,,,6394
,,,,,6395
68.0,,97.0,100.0,,6396
,,,,,6397
,,,,,6398
,,,,,6399
68.0,,97.0,101.0,,6400
,,,,,6401
,,,,,6402
,,,,,6403
68.0,,97.0,99.0,,6404
,,,,,6405
,,,,,6406
,,,,,6407
68.0,,97.0,99.0,,6408
,,,,,6409
,,,,,6410
,,,,,6411
68.0,,97.0,100.0,,6412
,,,,,6413
,,,,,6414
,,,,,6415
68.0,,97.0,99.0,,6416
,,,,,6417
,,,,,6418
,,,,,6419
68.0,,97.0,98.0,,6420
,,,,,6421
,,,,,6422
,,,,,6423
67.0,,97.0,100.0,,6424
,,,,,6425
,,,,,6426
,,,,,6427
67.0,,97.0,100.0,,6428
,,,,,6429
,,,,,6430
,,,,,6431
66.0,,97.0,99.0,,6432
,,,,,6433
,,,,,6434
,,,,,6435
67.0,,97.0,101.0,,6436
,,,,,6437
,,,,,6438
,,,,,6439
68.0,,97.0,100.0,,6440
,,,,,6441
,,,,,6442
,,,,,6443
68.0,,97.0,99.0,,6444
,,,,,6445
,,,,,6446
,,,,,6447
68.0,,97.0,100.0,,6448
,,,,,6449
,,,,,6450
,,,,,6451
68.0,,97.0,99.0,,6452
,,,,,6453
,,,,,6454
,,,,,6455
68.0,,97.0,109.0,,6456
,,,,,6457
,,,,,6458
,,,,,6459
68.0,,97.0,102.0,,6460
,,,,,6461
,,,,,6462
,,,,,6463
68.0,,97.0,99.0,,6464
,,,,,6465
,,,,,6466
,,,,,6467
68.0,,97.0,98.0,,6468
,,,,,6469
,,,,,6470
,,,,,6471
68.0,,97.0,92.0,,6472
,,,,,6473
,,,,,6474
,,,,,6475
72.0,,97.0,92.0,,6476
,,,,,6477
,,,,,6478
,,,,,6479
68.0,,97.0,96.0,,6480
,,,,,6481
,,,,,6482
,,,,,6483
68.0,,97.0,99.0,,6484
,,,,,6485
,,,,,6486
,,,,,6487
68.0,,97.0,98.0,,6488
,,,,,6489
,,,,,6490
,,,,,6491
68.0,,97.0,98.0,,6492
,,,,,6493
,,,,,6494
,,,,,6495
68.0,,97.0,98.0,,6496
,,,,,6497
,,,,,6498
,,,,,6499
68.0,,97.0,96.0,,6500
,,,,,6501
,,,,,6502
,,,,,6503
67.0,,97.0,96.0,,6504
,,,,,6505
,,,,,6506
,,,,,6507
67.0,,97.0,98.0,,6508
,,,,,6509
,,,,,6510
,,,,,6511
67.0,,97.0,97.0,,6512
,,,,,6513
,,,,,6514
,,,,,6515
67.0,,97.0,95.0,,6516
,,,,,6517
,,,,,6518
,,,,,6519
60.0,,97.0,97.0,,6520
,,,,,6521
,,,,,6522
,,,,,6523
60.0,,97.0,96.0,,6524
,,,,,6525
,,,,,6526
,,,,,6527
59.0,,97.0,96.0,,6528
,,,,,6529
,,,,,6530
,,,,,6531
59.0,,97.0,98.0,,6532
,,,,,6533
,,,,,6534
,,,,,6535
67.0,,97.0,96.0,,6536
,,,,,6537
,,,,,6538
,,,,,6539
67.0,,97.0,96.0,,6540
,,,,,6541
,,,,,6542
,,,,,6543
67.0,,97.0,97.0,,6544
,,,,,6545
,,,,,6546
,,,,,6547
67.0,,97.0,96.0,,6548
,,,,,6549
,,,,,6550
,,,,,6551
69.0,,97.0,96.0,,6552
,,,,,6553
,,,,,6554
,,,,,6555
67.0,,97.0,98.0,,6556
,,,,,6557
,,,,,6558
,,,,,6559
67.0,,97.0,97.0,,6560
,,,,,6561
,,,,,6562
,,,,,6563
66.0,,97.0,96.0,,6564
,,,,,6565
,,,,,6566
,,,,,6567
66.0,,97.0,97.0,,6568
,,,,,6569
,,,,,6570
,,,,,6571
66.0,,97.0,96.0,,6572
,,,,,6573
,,,,,6574
,,,,,6575
66.0,,97.0,96.0,,6576
,,,,,6577
,,,,,6578
,,,,,6579
66.0,,97.0,97.0,,6580
,,,,,6581
,,,,,6582
,,,,,6583
67.0,,97.0,96.0,,6584
,,,,,6585
,,,,,6586
,,,,,6587
66.0,,97.0,96.0,,6588
,,,,,6589
,,,,,6590
,,,,,6591
67.0,,97.0,97.0,,6592
,,,,,6593
,,,,,6594
,,,,,6595
67.0,,97.0,96.0,,6596
,,,,,6597
,,,,,6598
,,,,,6599
67.0,,97.0,96.0,,6600
,,,,,6601
,,,,,6602
,,,,,6603
67.0,,97.0,97.0,,6604
,,,,,6605
,,,,,6606
,,,,,6607
68.0,,97.0,96.0,,6608
,,,,,6609
,,,,,6610
,,,,,6611
68.0,,97.0,96.0,,6612
,,,,,6613
,,,,,6614
,,,,,6615
68.0,,97.0,97.0,,6616
,,,,,6617
,,,,,6618
,,,,,6619
67.0,,97.0,96.0,,6620
,,,,,6621
,,,,,6622
,,,,,6623
67.0,,97.0,96.0,,6624
,,,,,6625
,,,,,6626
,,,,,6627
67.0,,97.0,98.0,,6628
,,,,,6629
,,,,,6630
,,,,,6631
68.0,,97.0,96.0,,6632
,,,,,6633
,,,,,6634
,,,,,6635
69.0,,97.0,96.0,,6636
,,,,,6637
,,,,,6638
,,,,,6639
69.0,,97.0,98.0,,6640
,,,,,6641
,,,,,6642
,,,,,6643
69.0,,97.0,95.0,,6644
,,,,,6645
,,,,,6646
,,,,,6647
68.0,,97.0,95.0,,6648
,,,,,6649
,,,,,6650
,,,,,6651
68.0,,97.0,98.0,,6652
,,,,,6653
,,,,,6654
,,,,,6655
68.0,,97.0,97.0,,6656
,,,,,6657
,,,,,6658
,,,,,6659
67.0,,97.0,95.0,,6660
,,,,,6661
,,,,,6662
,,,,,6663
67.0,,97.0,99.0,,6664
,,,,,6665
,,,,,6666
,,,,,6667
66.0,,97.0,99.0,,6668
,,,,,6669
,,,,,6670
,,,,,6671
66.0,,97.0,98.0,,6672
,,,,,6673
,,,,,6674
,,,,,6675
66.0,,97.0,99.0,,6676
,,,,,6677
,,,,,6678
,,,,,6679
65.0,,97.0,96.0,,6680
,,,,,6681
,,,,,6682
,,,,,6683
67.0,,97.0,94.0,,6684
,,,,,6685
,,,,,6686
,,,,,6687
67.0,,97.0,95.0,,6688
,,,,,6689
,,,,,6690
,,,,,6691
67.0,,97.0,94.0,,6692
,,,,,6693
,,,,,6694
,,,,,6695
66.0,,97.0,95.0,,6696
,,,,,6697
,,,,,6698
,,,,,6699
67.0,,97.0,96.0,,6700
,,,,,6701
,,,,,6702
,,,,,6703
67.0,,97.0,95.0,,6704
,,,,,6705
,,,,,6706
,,,,,6707
67.0,,97.0,95.0,,6708
,,,,,6709
,,,,,6710
,,,,,6711
67.0,,97.0,96.0,,6712
,,,,,6713
,,,,,6714
,,,,,6715
67.0,,97.0,93.0,,6716
,,,,,6717
,,,,,6718
,,,,,6719
64.0,,97.0,92.0,,6720
,,,,,6721
,,,,,6722
,,,,,6723
62.0,,97.0,94.0,,6724
,,,,,6725
,,,,,6726
,,,,,6727
62.0,,97.0,94.0,,6728
,,,,,6729
,,,,,6730
,,,,,6731
62.0,,97.0,95.0,,6732
,,,,,6733
,,,,,6734
,,,,,6735
65.0,,97.0,96.0,,6736
,,,,,6737
,,,,,6738
,,,,,6739
68.0,,97.0,94.0,,6740
,,,,,6741
,,,,,6742
,,,,,6743
68.0,,97.0,93.0,,6744
,,,,,6745
,,,,,6746
,,,,,6747
67.0,,97.0,95.0,,6748
,,,,,6749
,,,,,6750
,,,,,6751
67.0,,97.0,95.0,,6752
,,,,,6753
,,,,,6754
,,,,,6755
68.0,,97.0,94.0,,6756
,,,,,6757
,,,,,6758
,,,,,6759
68.0,,97.0,96.0,,6760
,,,,,6761
,,,,,6762
,,,,,6763
68.0,,97.0,94.0,,6764
,,,,,6765
,,,,,6766
,,,,,6767
68.0,,97.0,94.0,,6768
,,,,,6769
,,,,,6770
,,,,,6771
72.0,,97.0,94.0,,6772
,,,,,6773
,,,,,6774
,,,,,6775
69.0,,97.0,91.0,,6776
,,,,,6777
,,,,,6778
,,,,,6779
68.0,,97.0,79.0,,6780
,,,,,6781
,,,,,6782
,,,,,6783
71.0,,97.0,83.0,,6784
,,,,,6785
,,,,,6786
,,,,,6787
67.0,,97.0,79.0,,6788
,,,,,6789
,,,,,6790
,,,,,6791
73.0,,97.0,83.0,,6792
,,,,,6793
,,,,,6794
,,,,,6795
79.0,,97.0,88.0,,6796
,,,,,6797
,,,,,6798
,,,,,6799
96.0,,97.0,90.0,,6800
,,,,,6801
,,,,,6802
,,,,,6803
84.0,,97.0,93.0,,6804
,,,,,6805
,,,,,6806
,,,,,6807
77.0,,97.0,95.0,,6808
,,,,,6809
,,,,,6810
,,,,,6811
68.0,,97.0,94.0,,6812
,,,,,6813
,,,,,6814
,,,,,6815
69.0,,97.0,93.0,,6816
,,,,,6817
,,,,,6818
,,,,,6819
68.0,,97.0,95.0,,6820
,,,,,6821
,,,,,6822
,,,,,6823
68.0,,97.0,92.0,,6824
,,,,,6825
,,,,,6826
,,,,,6827
68.0,,97.0,91.0,,6828
,,,,,6829
,,,,,6830
,,,,,6831
68.0,,97.0,93.0,,6832
,,,,,6833
,,,,,6834
,,,,,6835
68.0,,97.0,92.0,,6836
,,,,,6837
,,,,,6838
,,,,,6839
68.0,,96.0,80.0,,6840
,,,,,6841
,,,,,6842
,,,,,6843
72.0,,96.0,85.0,,6844
,,,,,6845
,,,,,6846
,,,,,6847
72.0,,96.0,89.0,,6848
,,,,,6849
,,,,,6850
,,,,,6851
64.0,,96.0,92.0,,6852
,,,,,6853
,,,,,6854
,,,,,6855
64.0,,96.0,95.0,,6856
,,,,,6857
,,,,,6858
,,,,,6859
64.0,,97.0,94.0,,6860
,,,,,6861
,,,,,6862
,,,,,6863
69.0,,97.0,94.0,,6864
,,,,,6865
,,,,,6866
,,,,,6867
70.0,,97.0,95.0,,6868
,,,,,6869
,,,,,6870
,,,,,6871
69.0,,97.0,93.0,,6872
,,,,,6873
,,,,,6874
,,,,,6875
69.0,,97.0,92.0,,6876
,,,,,6877
,,,,,6878
,,,,,6879
68.0,,97.0,94.0,,6880
,,,,,6881
,,,,,6882
,,,,,6883
68.0,,97.0,93.0,,6884
,,,,,6885
,,,,,6886
,,,,,6887
68.0,,97.0,93.0,,6888
,,,,,6889
,,,,,6890
,,,,,6891
68.0,,97.0,94.0,,6892
,,,,,6893
,,,,,6894
,,,,,6895
69.0,,97.0,93.0,,6896
,,,,,6897
,,,,,6898
,,,,,6899
69.0,,97.0,95.0,,6900
,,,,,6901
,,,,,6902
,,,,,6903
69.0,,97.0,98.0,,6904
,,,,,6905
,,,,,6906
,,,,,6907
69.0,,97.0,96.0,,6908
,,,,,6909
,,,,,6910
,,,,,6911
68.0,,97.0,97.0,,6912
,,,,,6913
,,,,,6914
,,,,,6915
68.0,,97.0,98.0,,6916
,,,,,6917
,,,,,6918
,,,,,6919
68.0,,97.0,95.0,,6920
,,,,,6921
,,,,,6922
,,,,,6923
68.0,,97.0,96.0,,6924
,,,,,6925
,,,,,6926
,,,,,6927
68.0,,97.0,99.0,,6928
,,,,,6929
,,,,,6930
,,,,,6931
69.0,,97.0,96.0,,6932
,,,,,6933
,,,,,6934
,,,,,6935
69.0,,97.0,91.0,,6936
,,,,,6937
,,,,,6938
,,,,,6939
71.0,,97.0,94.0,,6940
,,,,,6941
,,,,,6942
,,,,,6943
70.0,,97.0,94.0,,6944
,,,,,6945
,,,,,6946
,,,,,6947
70.0,,97.0,95.0,,6948
,,,,,6949
,,,,,6950
,,,,,6951
70.0,,97.0,95.0,,6952
,,,,,6953
,,,,,6954
,,,,,6955
81.0,,97.0,98.0,,6956
,,,,,6957
,,,,,6958
,,,,,6959
81.0,,97.0,98.0,,6960
,,,,,6961
,,,,,6962
,,,,,6963
81.0,,97.0,100.0,,6964
,,,,,6965
,,,,,6966
,,,,,6967
72.0,,97.0,97.0,,6968
,,,,,6969
,,,,,6970
,,,,,6971
71.0,,97.0,98.0,,6972
,,,,,6973
,,,,,6974
,,,,,6975
71.0,,97.0,100.0,,6976
,,,,,6977
,,,,,6978
,,,,,6979
71.0,,97.0,98.0,,6980
,,,,,6981
,,,,,6982
,,,,,6983
71.0,,97.0,98.0,,6984
,,,,,6985
,,,,,6986
,,,,,6987
71.0,,97.0,100.0,,6988
,,,,,6989
,,,,,6990
,,,,,6991
71.0,,97.0,97.0,,6992
,,,,,6993
,,,,,6994
,,,,,6995
71.0,,97.0,98.0,,6996
,,,,,6997
,,,,,6998
,,,,,6999
71.0,,97.0,100.0,,7000
,,,,,7001
,,,,,7002
,,,,,7003
71.0,,97.0,98.0,,7004
,,,,,7005
,,,,,7006
,,,,,7007
71.0,,97.0,98.0,,7008
,,,,,7009
,,,,,7010
,,,,,7011
71.0,,97.0,100.0,,7012
,,,,,7013
,,,,,7014
,,,,,7015
71.0,,97.0,98.0,,7016
,,,,,7017
,,,,,7018
,,,,,7019
71.0,,97.0,98.0,,7020
,,,,,7021
,,,,,7022
,,,,,7023
71.0,,97.0,101.0,,7024
,,,,,7025
,,,,,7026
,,,,,7027
71.0,,97.0,98.0,,7028
,,,,,7029
,,,,,7030
,,,,,7031
70.0,,97.0,98.0,,7032
,,,,,7033
,,,,,7034
,,,,,7035
70.0,,97.0,100.0,,7036
,,,,,7037
,,,,,7038
,,,,,7039
70.0,,97.0,93.0,,7040
,,,,,7041
,,,,,7042
,,,,,7043
69.0,,97.0,95.0,,7044
,,,,,7045
,,,,,7046
,,,,,7047
69.0,,97.0,96.0,,7048
,,,,,7049
,,,,,7050
,,,,,7051
71.0,,97.0,91.0,,7052
,,,,,7053
,,,,,7054
,,,,,7055
68.0,,97.0,97.0,,7056
,,,,,7057
,,,,,7058
,,,,,7059
70.0,,97.0,99.0,,7060
,,,,,7061
,,,,,7062
,,,,,7063
70.0,,97.0,98.0,,7064
,,,,,7065
,,,,,7066
,,,,,7067
69.0,,97.0,98.0,,7068
,,,,,7069
,,,,,7070
,,,,,7071
70.0,,97.0,100.0,,7072
,,,,,7073
,,,,,7074
,,,,,7075
70.0,,97.0,98.0,,7076
,,,,,7077
,,,,,7078
,,,,,7079
69.0,,97.0,98.0,,7080
,,,,,7081
,,,,,7082
,,,,,7083
69.0,,97.0,96.0,,7084
,,,,,7085
,,,,,7086
,,,,,7087
70.0,,97.0,90.0,,7088
,,,,,7089
,,,,,7090
,,,,,7091
75.0,,97.0,94.0,,7092
,,,,,7093
,,,,,7094
,,,,,7095
79.0,,97.0,95.0,,7096
,,,,,7097
,,,,,7098
,,,,,7099
79.0,,97.0,94.0,,7100
,,,,,7101
,,,,,7102
,,,,,7103
77.0,,97.0,95.0,,7104
,,,,,7105
,,,,,7106
,,,,,7107
70.0,,97.0,98.0,,7108
,,,,,7109
,,,,,7110
,,,,,7111
69.0,,97.0,97.0,,7112
,,,,,7113
,,,,,7114
,,,,,7115
68.0,,97.0,97.0,,7116
,,,,,7117
,,,,,7118
,,,,,7119
68.0,,97.0,98.0,,7120
,,,,,7121
,,,,,7122
,,,,,7123
67.0,,97.0,96.0,,7124
,,,,,7125
,,,,,7126
,,,,,7127
66.0,,98.0,87.0,,7128
,,,,,7129
,,,,,7130
,,,,,7131
66.0,,97.0,96.0,,7132
,,,,,7133
,,,,,7134
,,,,,7135
66.0,,97.0,96.0,,7136
,,,,,7137
,,,,,7138
,,,,,7139
66.0,,98.0,96.0,,7140
,,,,,7141
,,,,,7142
,,,,,7143
66.0,,97.0,97.0,,7144
,,,,,7145
,,,,,7146
,,,,,7147
66.0,,97.0,96.0,,7148
,,,,,7149
,,,,,7150
,,,,,7151
66.0,,98.0,96.0,,7152
,,,,,7153
,,,,,7154
,,,,,7155
69.0,,98.0,94.0,,7156
,,,,,7157
,,,,,7158
,,,,,7159
64.0,,97.0,92.0,,7160
,,,,,7161
,,,,,7162
,,,,,7163
64.0,,98.0,93.0,,7164
,,,,,7165
,,,,,7166
,,,,,7167
65.0,,98.0,95.0,,7168
